created_at,one_minutes,sent_score,sent_label,sadness,joy,fear,disgust,anger,count
6/23/2020 17:17,107,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,107,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:17,107,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,107,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,107,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:17,107,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,107,0.43283,positive,0.207803,0.258539,0.188158,0.053231,0.037148,1
6/23/2020 17:17,107,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,108,0,neutral,0.176274,0.079256,0.263737,0.100841,0.046605,1
6/23/2020 17:17,108,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:17,108,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.374565,0.115895,0.254217,0.174866,0.040333,1
6/23/2020 17:17,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:17,108,-0.796456,negative,0.344435,0.059975,0.213497,0.245225,0.475715,1
6/23/2020 17:17,108,0,neutral,0.069386,0.592892,0.109646,0.024552,0.011274,1
6/23/2020 17:17,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,108,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:17,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,108,0,neutral,0.080771,0.12347,0.095909,0.068492,0.067317,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,-0.865991,negative,0.148831,0.178178,0.102151,0.074744,0.088473,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:17,108,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:17,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.084516,0.205217,0.027124,0.131212,0.12547,1
6/23/2020 17:17,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:17,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:17,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,108,0,neutral,0.296405,0.535177,0.123155,0.038664,0.050624,1
6/23/2020 17:18,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0.43283,positive,0.207803,0.258539,0.188158,0.053231,0.037148,1
6/23/2020 17:18,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:18,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:18,108,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,108,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,108,0,neutral,0.080771,0.12347,0.095909,0.068492,0.067317,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,108,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 17:18,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,-0.937128,negative,0.361482,0.220823,0.059451,0.124556,0.130087,1
6/23/2020 17:18,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,108,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 17:18,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,108,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:18,108,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,108,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 17:18,108,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 17:18,108,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,108,-0.707716,negative,0.042295,0.159809,0.037966,0.057109,0.041674,1
6/23/2020 17:18,109,0,neutral,0.395485,0.136492,0.246177,0.225691,0.095777,1
6/23/2020 17:18,109,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:18,109,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 17:18,109,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 17:18,109,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:18,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,109,0,neutral,0.242706,0.484013,0.135424,0.101611,0.077081,1
6/23/2020 17:18,109,0,neutral,0.034063,0.100398,0.219605,0.033471,0.027738,1
6/23/2020 17:18,109,0,neutral,0.080771,0.12347,0.095909,0.068492,0.067317,1
6/23/2020 17:18,109,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:18,109,0,neutral,0.295606,0.047077,0.075911,0.344171,0.227,1
6/23/2020 17:18,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,109,-0.900074,negative,0.229397,0.283528,0.048135,0.169413,0.273233,1
6/23/2020 17:18,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,109,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:18,109,-0.636249,negative,0.270581,0.259753,0.073781,0.042688,0.040484,1
6/23/2020 17:18,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:18,109,0,neutral,0.084516,0.205217,0.027124,0.131212,0.12547,1
6/23/2020 17:18,109,0,neutral,0.084516,0.205217,0.027124,0.131212,0.12547,1
6/23/2020 17:18,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:18,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:18,109,-0.714157,negative,0.134145,0.132749,0.061503,0.042001,0.197151,1
6/23/2020 17:18,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:18,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,109,-0.70182,negative,0.178206,0.050805,0.064125,0.517326,0.374088,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:19,109,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 17:19,109,0,neutral,0.437024,0.200664,0.14925,0.127829,0.192637,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:19,109,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:19,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,-0.753241,negative,0.229614,0.072497,0.484589,0.147891,0.206059,1
6/23/2020 17:19,109,0.43283,positive,0.207803,0.258539,0.188158,0.053231,0.037148,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,109,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0.793568,positive,0.042946,0.362853,0.071864,0.020238,0.032941,1
6/23/2020 17:19,109,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:19,109,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,-0.661293,negative,0.574171,0.08735,0.372006,0.043499,0.098681,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:19,109,-0.731759,negative,0.15997,0.448561,0.070135,0.009997,0.050288,1
6/23/2020 17:19,109,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,109,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:19,110,0,neutral,0.104133,0.390939,0.285182,0.073121,0.027104,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:19,110,-0.636249,negative,0.270581,0.259753,0.073781,0.042688,0.040484,1
6/23/2020 17:19,110,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,0,neutral,0.114173,0.31928,0.233151,0.072515,0.091305,1
6/23/2020 17:19,110,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:19,110,0,neutral,0.038926,0.127938,0.203657,0.019847,0.027513,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0,neutral,0.16497,0.224116,0.223129,0.283135,0.154201,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:19,110,-0.707716,negative,0.042295,0.159809,0.037966,0.057109,0.041674,1
6/23/2020 17:19,110,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0,neutral,0.138302,0.187284,0.084962,0.080546,0.096408,1
6/23/2020 17:19,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 17:19,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:19,110,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:19,110,0,neutral,0.084516,0.205217,0.027124,0.131212,0.12547,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,110,0,neutral,0.069386,0.592892,0.109646,0.024552,0.011274,1
6/23/2020 17:20,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,-0.707716,negative,0.042295,0.159809,0.037966,0.057109,0.041674,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,-0.753241,negative,0.229614,0.072497,0.484589,0.147891,0.206059,1
6/23/2020 17:20,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,110,0,neutral,0.078978,0.456269,0.055537,0.094297,0.160159,1
6/23/2020 17:20,110,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:20,110,0,neutral,0.064655,0.534019,0.106624,0.068068,0.089273,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,110,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:20,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,110,0,neutral,0.277899,0.195904,0.108525,0.098996,0.063103,1
6/23/2020 17:20,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,110,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:20,110,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:20,110,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,110,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,111,-0.709972,negative,0.096833,0.658126,0.028322,0.073976,0.046476,1
6/23/2020 17:20,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,111,0,neutral,0.064655,0.534019,0.106624,0.068068,0.089273,1
6/23/2020 17:20,111,-0.709972,negative,0.096833,0.658126,0.028322,0.073976,0.046476,1
6/23/2020 17:20,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:20,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,111,0,neutral,0.180829,0.189905,0.092381,0.062705,0.085888,1
6/23/2020 17:20,111,0,neutral,0.064655,0.534019,0.106624,0.068068,0.089273,1
6/23/2020 17:20,111,0,neutral,0.078978,0.456269,0.055537,0.094297,0.160159,1
6/23/2020 17:20,111,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:20,111,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:20,111,0,neutral,0.084516,0.205217,0.027124,0.131212,0.12547,1
6/23/2020 17:20,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:20,111,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:20,111,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 17:20,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:20,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:20,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:20,111,0,neutral,0.161657,0.114074,0.206137,0.035414,0.053822,1
6/23/2020 17:20,111,0.891067,positive,0.058737,0.530826,0.074203,0.018914,0.029883,1
6/23/2020 17:20,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.180829,0.189905,0.092381,0.062705,0.085888,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,-0.499065,negative,0.273078,0.627008,0.066295,0.025103,0.042882,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,111,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,111,-0.70182,negative,0.178206,0.050805,0.064125,0.517326,0.374088,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.151545,0.174219,0.093654,0.072945,0.08686,1
6/23/2020 17:21,111,-0.690624,negative,0.023948,0.018427,0.929823,0.018412,0.010299,1
6/23/2020 17:21,111,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:21,111,-0.626381,negative,0.27314,0.048574,0.153441,0.398203,0.229103,1
6/23/2020 17:21,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,-0.900074,negative,0.229397,0.283528,0.048135,0.169413,0.273233,1
6/23/2020 17:21,111,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,111,-0.707716,negative,0.042295,0.159809,0.037966,0.057109,0.041674,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:21,111,-0.707716,negative,0.042295,0.159809,0.037966,0.057109,0.041674,1
6/23/2020 17:21,111,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,111,-0.390563,negative,0.406234,0.430568,0.182125,0.057736,0.020853,1
6/23/2020 17:21,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:21,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:21,111,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,111,0.883022,positive,0.126147,0.491432,0.101644,0.002882,0.173884,1
6/23/2020 17:21,111,0,neutral,0.180829,0.189905,0.092381,0.062705,0.085888,1
6/23/2020 17:21,111,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,111,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,111,0,neutral,0.039577,0.543699,0.050828,0.047415,0.025053,1
6/23/2020 17:21,112,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,112,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:21,112,0,neutral,0.080983,0.673004,0.053479,0.054002,0.043361,1
6/23/2020 17:21,112,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,112,0,neutral,0.180829,0.189905,0.092381,0.062705,0.085888,1
6/23/2020 17:21,112,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,112,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,112,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:21,112,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,112,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,112,0,neutral,0.175282,0.543812,0.109514,0.101662,0.129831,1
6/23/2020 17:21,112,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,112,-0.752508,negative,0.12027,0.186193,0.155344,0.048633,0.091783,1
6/23/2020 17:21,112,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:21,112,0,neutral,0.170226,0.411657,0.241899,0.08974,0.029137,1
6/23/2020 17:21,112,0,neutral,0.188157,0.449257,0.065354,0.097659,0.096805,1
6/23/2020 17:21,112,0,neutral,0.180829,0.189905,0.092381,0.062705,0.085888,1
6/23/2020 17:21,112,0,neutral,0.159822,0.21322,0.231372,0.080633,0.027983,1
6/23/2020 17:21,112,0,neutral,0.023463,0.743875,0.156975,0.010743,0.004399,1
6/23/2020 17:21,112,-0.900074,negative,0.229397,0.283528,0.048135,0.169413,0.273233,1
